"Unique ID","String Flags","Speaker","Japanese","English Translation"
"400311","3435921409","","それは俺が、奴を殺す男だからよ！",""
"400312","3435921409","","おまえもこの研究施設ごと
切り刻んでやるわ！",""
"400313","3435921409","","どういうつもりだか知らないが、
そうやすやすとはさせぬ。",""
"400314","3435921409","","……貴様らは
例の研究をしているらしいな。",""
"400315","3435921409","","ふん……知っているのか……
そうだ、世界樹の……
研究だ。",""
"400316","3435921409","","手ぬるい！",""
"400317","3435921409","","貴様らの願いを果たすなら、
それを阻む愚か者どもをすべて
せん滅すればいいのだろう？",""
"400318","3435921409","","せん滅、だと？",""
"400319","3435921409","","そうよ、人間を
抹殺するのよ！",""
"400320","3435921409","","何をふざけたことを。",""
"400321","3435921409","","我々天界人からすれば、
地上に巣食う人間など、虫けら同然。
貴様はその虫けらを気遣うのか？",""
"400322","3435921409","","別に気遣ってなどいない。
おまえが人間を滅ぼすというのなら、
それもよかろう。",""
"400323","3435921409","","しかし、この研究を
成功させることがアステルの望み。
ならば、俺はそれを続けるのみ。",""
"400324","3435921409","","くだらぬ！",""
"400325","3435921409","","貴様らがこんな研究を続けるから、
上が人類せん滅の決断を鈍らせるのだ！",""
"400326","3435921409","","そんなことは
俺の知ったことではない。
去（い）ね。",""
"400327","3435921409","","埒が明かんようだな……
ならば、仕方があるまい！",""
"400328","3435921409","","……何だ……？",""
"400329","3435921409","","あの後だ……天界の上層部の連中が
まとめて、あの男、バルバトスに
虐殺されたのは……",""
"400330","3435921409","","アステル、おまえも……",""
"400331","3435921409","","アステル……？
バルバトス……？",""
"400332","3435921409","","何だ、おまえらは……
どうして、その名前を……",""
"400333","3435921409","","えっ、だって、
今、そう言ってたから……",""
"400334","3435921409","","……おまえらには関係ないことだ……",""
"400335","3435921409","","何だ……？",""
"400336","3435921409","","よくわかんないけど……
何かツライことがあった
んだろうね、たぶん。",""
"400337","3435921409","","………………",""
"410000","3435921409","","あんたたち、シグルスね！
フラッグをよこしなさい！",""
"410001","3435921409","","あいにく、我々はよこせと
言われて、素直に渡すような
お人好しではない。",""
"410002","3435921409","","……クリティア族？",""
"410003","3435921409","","おまえは……
以前、神聖王国（ヘイズル）の
傭兵部隊にいたな。",""
"410004","3435921409","","神聖王国（ヘイズル）に……？",""
"410005","3435921409","","ええ。光栄だわ、覚えていてもらって。",""
"410006","3435921409","","忘れるものか。ある日、
突然部隊から姿を消した
傭兵のこと。",""
"410007","3435921409","","翌日、隊内の機密が盗まれたと
大騒ぎだったからな。",""
"410008","3435921409","","何よ、あんた、自由都市連合（ダイン）の
兵士だったんじゃないの？",""
"410009","3435921409","","雇われの身よ。
神聖王国（ヘイズル）の前は、
新帝国（ニーズホッグ）にいたわ。",""
"410010","3435921409","","ふーん……
ま、どうでもいいわ、
そんなこと。",""
"410011","3435921409","","フラッグはいただくわよ！",""
"410012","3435921409","","話も通じぬ、か…",""
"410013","3435921409","","この子、
せっかちなの。",""
"410014","3435921409","","……クラトスさん、構えて！",""
"410015","3435921409","","…………",""
"410016","3435921409","","……うぎゅ……",""
"410017","3435921409","","全然、腕もなまってないのね。",""
"410018","3435921409","","おまえもな。",""
"410019","3435921409","","……どうして突然、
あなたは神聖王国（ヘイズル）から
姿を消したんですか？",""
"410020","3435921409","","あの国での役割を果たしたから、
とでも言えばいいかしら？",""
"410021","3435921409","","役割……？",""
"410022","3435921409","","神聖王国（ヘイズル）の上層部から
受けていた仕事が
終わったから、か？",""
"410023","3435921409","","５年前、王都の城壁の大規模な
爆破事故。けが人は何人か出たが、
死人は出なかった。",""
"410024","3435921409","","あの事件をきっかけに、神聖王国（ヘイズル）の
抵抗組織（レジスタンス）が一網打尽に
された。事件の首謀者として。",""
"410025","3435921409","","そんなことがありましたね。
僕はまだ、見習いの騎士でしたけど。",""
"410026","3435921409","","もし、本当に抵抗組織の連中が
首謀者なら、あの規模の爆発で、
死人を出さないはずがない。",""
"410027","3435921409","","あれは連中を逮捕する口実を作るため、
周到に仕組まれたしかもかなりの手練の
工作員による自作自演だ。",""
"410028","3435921409","","終わったことよ、もう。",""
"410029","3435921409","","まあ、な。",""
"410030","3435921409","","でも、どうして機密を？",""
"410031","3435921409","","それは自由都市連合（ダイン）に
雇ってもらうための、
手土産に、と思ってね。",""
"410032","3435921409","","で、今は自由都市連合（ダイン）のシグルスとして
ユグドラシルバトルで優勝することが、
おまえの仕事というわけか。",""
"410033","3435921409","","いいえ、残念ながら……
これは個人的な事情よ。",""
"410034","3435921409","","仲間が失踪した、
その彼を探すため……",""
"410035","3435921409","","それと……
可愛い妹のため、とね。",""
"410036","3435921409","","妹だと……？",""
"410037","3435921409","","げほっげほっ……
また、負けるなんて……",""
"410038","3435921409","","ちっ……次、行くわよ、次！",""
"410039","3435921409","","本当、タフな子。
……それじゃあね。",""
"410040","3435921409","","あ……！
いいんですか、
逃がしちゃって……！",""
"410041","3435921409","","我々のなすべきことは
ユグドラシルバトルだ。",""
"410042","3435921409","","それを優先させても、
誰も責めはするまい。",""
"410043","3435921409","","……そう、ですね……
はい、先を急ぎましょう。",""
"410044","3435921409","","仲間、か……",""
"410100","3435921409","","火山活動が、かなり活発だな。
長居は無用みたいですね。",""
"410101","3435921409","","なんだ、この光る石は？",""
"410102","3435921409","","どうした、クレス？",""
"410103","3435921409","","むっ、それは……",""
"410104","3435921409","","光が指したのは
この先だったよね、コハク？",""
"410105","3435921409","","……シング、あそこ。",""
"410106","3435921409","","光る石！
コハクの光は、あの石を
指し示してたのか？",""
"410107","3435921409","","シング……危ないよ？",""
"410108","3435921409","","うああっ!?",""
"410109","3435921409","","この石が何か
知ってるんですか？",""
"410110","3435921409","","うむ。おそらくそれは……",""
"410111","3435921409","","うわぁぁぁーーーっ!!",""
"410112","3435921409","","あうっ！",""
"410113","3435921409","","うあっ!?",""
"410114","3435921409","","くっ、新手のシグルスか！",""
"410115","3435921409","","ち、違う……オレは……",""
"410116","3435921409","","……シング！",""
"410117","3435921409","","きゃああっ！",""
"410118","3435921409","","ぐうっ！
時間差奇襲とは!?",""
"410119","3435921409","","気をつけてください、クラトスさん！
この子たち、相当の策士ですよ！",""
"410120","3435921409","","見事な奇襲攻撃だったけど、
ここまでだね。",""
"410121","3435921409","","君たちは
どこの国のシグルスなんだい？",""
"410122","3435921409","","奇襲なんて誤解だよ。
オレたちは、その光る石を
捜してただけなんだ。",""
"410123","3435921409","","光る石？
おまえたち、これが
スピルーンだと知ってるのか？",""
"410124","3435921409","","……スピルーン？",""
"410125","3435921409","","スピルーンは『デスピル病』という
奇病によって、身体からはじき出された
心が結晶化したものだ。",""
"410126","3435921409","","心の結晶!?",""
"410127","3435921409","","それだ！
きっとそのスピルーンが
コハクの『喜びの感情』なんだ!!",""
"410128","3435921409","","しかし、デスピル病は、
マナの不足に起因する病のはず。",""
"410129","3435921409","","このスピルーンが本物なら、
マナの不足も、いよいよ深刻だな……",""
"410130","3435921409","","…………？",""
"410131","3435921409","","お願いです！
オレ、なんでもするから、
そのスピルーンを返してください!!",""
"410132","3435921409","","はは、いいよ。
僕も偶然見つけただけだからね。",""
"410133","3435921409","","し、しまった！",""
"410134","3435921409","","ああっ、スピルーンが火口に！",""
"410135","3435921409","","待って、シング……
わたしも一緒だよ。",""
"410136","3435921409","","一緒に行こう、コハク！",""
"410137","3435921409","","あの子たち、なんて無茶をっ！",""
"410138","3435921409","","下がれ、クレス！",""
"410139","3435921409","","しかし……!!",""
"410140","3435921409","","いかん！
ここはもう限界だ!!",""
"410200","3435921409","","……あのスピルーンを追う
少年たちを救えなかった。",""
"410201","3435921409","","また僕は、同じ過ちを……",""
"410202","3435921409","","彼らはシグルス並みの力を持っていた。
そう簡単に死ぬはずはない。",""
"410203","3435921409","","だといいんですが……",""
"410204","3435921409","","みゅうぅ……？",""
"410205","3435921409","","大変ですのー！
人が倒れてるですのー！",""
"410206","3435921409","","この子たちは！",""
"410207","3435921409","","スピルーンを握っている。
あの爆発の中で捜し出すとは……",""
"410208","3435921409","","うぅ……シング……",""
"410209","3435921409","","コハクの……スピルーン……
絶対……取り戻す……",""
"410210","3435921409","","二人ともまだ生きてる！
クラトスさん!!",""
"410211","3435921409","","うむ！
ファーストエイド！",""
"410212","3435921409","","うぅ……",""
"410213","3435921409","","ここは……？",""
"410214","3435921409","","よかった、気がついた！",""
"410215","3435921409","","ああ、そっか……
オレ、火山の爆発に巻きこまれて……",""
"410216","3435921409","","コハクのスピルーンはっ!?",""
"410217","3435921409","","大丈夫、君の手の中にあるよ。",""
"410218","3435921409","","コハクの心……無事だ。",""
"410219","3435921409","","そのスピルーンを、
この娘の胸にかざしてみろ。
失われた感情が戻るはずだ。",""
"410220","3435921409","","うん！",""
"410221","3435921409","","…………",""
"410222","3435921409","","どう、コハク！
嬉しい？
『喜び』の気持ちは戻った？",""
"410223","3435921409","","……シング、傷だらけだね。",""
"410224","3435921409","","火傷もいっぱいだよ？",""
"410225","3435921409","","あはは、こんなのなんでもないさ！
それよりさ……",""
"410226","3435921409","","全部、わたしのために……",""
"410227","3435921409","","ありがとう。
ありがとう、シング――",""
"410228","3435921409","","わわっ!?
な、なんで泣くの？",""
"410229","3435921409","","ね、笑ってよ、コハク？",""
"410230","3435921409","","嬉しさで涙があふれる時もある……
人間とは不思議なものだな。",""
"410231","3435921409","","……行きましょう、クラトスさん。",""
"410232","3435921409","","そうだな。",""
"410233","3435921409","","みゅうぅー
ナビミュウは、もうちょっと
見ていたいですのー",""
"410300","3435921409","","あれ、あなたは……",""
"410301","3435921409","","また……会ったな。",""
"410302","3435921409","","ブラックフラッグを
探していると言ったな。
どうしてだ？",""
"410303","3435921409","","……あんたに話す必要はない。",""
"410304","3435921409","","目的はバルバトスか。",""
"410305","3435921409","","……あなたはバルバトスを……",""
"410306","3435921409","","………………",""
"410307","3435921409","","どうするつもりだ、
バルバトスを、あの破壊の
化身を解き放って。",""
"410308","3435921409","","俺は……あの男を……
倒す……",""
"410309","3435921409","","やめておけ、
返り討ちに遭うだけだ。",""
"410310","3435921409","","奴が解き放たれれば、人類を抹殺するだろう。",""
"410311","3435921409","","そうか、あんたも……",""
"410312","3435921409","","クラトスさん？",""
"410313","3435921409","","人間がどうなろうと、
そんなことは知った
ことではない。",""
"410314","3435921409","","俺は俺のやることを
やるだけ……",""
"410315","3435921409","","……どういうことなんですか？",""
"410316","3435921409","","少なからず……
あの男と私は同類だ
ということだ。",""
"410317","3435921409","","？？？",""
"410318","3435921409","","そのうち、
話す機会もあるだろう。",""
"410319","3435921409","","……わかりました。
今は聞かないでおきます。",""
"410320","3435921409","","すまない…",""
"410400","3435921409","","あなたは……",""
"410401","3435921409","","………………",""
"410402","3435921409","","まだ、バルバトスの後を
追っているのか？",""
"410403","3435921409","","俺の勝手だ。",""
"410404","3435921409","","本気であの男に敵うと
思っているのか？",""
"410405","3435921409","","敵わぬともやる。
この命を落とそうとも。",""
"410406","3435921409","","そんな……
……どうして、そこまで？",""
"410407","3435921409","","奴は、俺の
大事なものを奪い去った。",""
"410408","3435921409","","心に残った空虚感は、
もはや俺に生きる希望すら
残してくれはしないのだ。",""
"410409","3435921409","","例えこの命散らそうとも
構わない。だから、止めるな。",""
"410410","3435921409","","……命を賭けてもいいほど
大切なものがあるなんて……",""
"410411","3435921409","","おまえにはないのか、
そういうものは。",""
"410412","3435921409","","大切なものはあります。
でも、死んでもいいくらい大切なもの……
そんなものは……僕にはないかも知れません。",""
"410413","3435921409","","それでいいのだ。
おまえは間違ってない。",""
"410414","3435921409","","憎しみは癒されなければならない。
失われた心の空白は……
何かに埋められるべきだ。",""
"410415","3435921409","","憎しみに捉われ続ければ、
同じところを回り続ける。",""
"410416","3435921409","","悲しい、ですね……",""
"410417","3435921409","","ああ……
だが、おまえが
案ずることではない。",""
"410418","3435921409","","さぁ……行くぞ。",""
"410419","3435921409","","……はい。",""
"420000","3435921409","","ねえ、リオンさん、
前から思ってたんだけど……",""
"420001","3435921409","","リオンさんって、
どうしてオレに
親切にしてくれるの？",""
"420002","3435921409","","……何だ、いきなり。",""
"420003","3435921409","","オレが、父さんの息子だから？
……それだけ？",""
"420004","3435921409","","……フン。そんなに知りたいか？
それはな……",""
"420005","3435921409","","おまえがいつまでも手のかかる
ガキだからだ。",""
"420006","3435921409","","そんなぁ～！
オレ、ガキなんかじゃないよ！",""
"420007","3435921409","","あれは……まさか。",""
"420008","3435921409","","どうしたの？　リオンさん。",""
"420009","3435921409","","あっ、ちょっと待ってよー!!",""
"420010","3435921409","","……！　誰だ!!",""
"420011","3435921409","","おまえは……",""
"420012","3435921409","","やはり、アッシュ……
おまえだったのか。",""
"420013","3435921409","","リオン・マグナス……",""
"420014","3435921409","","ふん。前大会以来だな。",""
"420015","3435921409","","はあはあ……
ひどいよ、置いてくなんて……",""
"420016","3435921409","","ん？　リオンさん、この人は？",""
"420017","3435921409","","おまえも苦労が絶えないようだな。
騎士団長、シグルスときて、
次はガキのお守りか？",""
"420018","3435921409","","オレはガキじゃないってば!!",""
"420019","3435921409","","構うな、カイル。",""
"420020","3435921409","","アッシュ。おまえは、三年前から行方が
分からなくなったと聞いていたが。",""
"420021","3435921409","","新帝国（ニーズホッグ）に戻ってきたのか？",""
"420022","3435921409","","はっ！　戻るだと？
まさか。",""
"420023","3435921409","","単に用があって
立ち寄っただけのこと。
……それが済めばすぐに去る。",""
"420024","3435921409","","こんな国。",""
"420025","3435921409","","フン……用、か。",""
"420026","3435921409","","少なくとも、今回の大会に
関係することではなさそうだな。",""
"420027","3435921409","","ほう？
どうしてそんなことが分かる。",""
"420028","3435921409","","いつもの殺気がないからな。",""
"420029","3435921409","","ユグドラシルバトルに関わることなら
こうは穏やかにいかないはずだ。",""
"420030","3435921409","","……ちっ。
つまんねえことに気が付きやがる。",""
"420031","3435921409","","ねえねえリオンさん、この人誰なの？
用って何だろう。観光とかかな？",""
"420032","3435921409","","誰が観光だ、
馬鹿も休み休み言え、ガキ！",""
"420033","3435921409","","……今日は命日なんだよ!!
故人を偲びに来て何が悪い！",""
"420034","3435921409","","あっ……ごめんなさい。",""
"420035","3435921409","","……大切な人だったの？",""
"420036","3435921409","","さあな。……ただ
特別な存在ではあった。",""
"420037","3435921409","","潔癖なくらい、使命感の強いやつで。",""
"420038","3435921409","","国民のことを本当に、心から大切に想い
結果、民からも厚く慕われ、
信頼されていた。",""
"420039","3435921409","","……あの頃、よく話したもんだ。
この国の行く末、民の幸せについて。
自分達に何ができるのか。",""
"420040","3435921409","","俺はあいつの力になりたかった……
二人でこの国を変えたかった。",""
"420041","3435921409","","たとえどんなことがあっても
俺たちはずっとここにいて、民のために
できることをしていこうと約束した。",""
"420042","3435921409","","……",""
"420043","3435921409","","……だがそれも所詮、昔の話だ。
真実を知る前の
お気楽な幻想に過ぎない。",""
"420044","3435921409","","……それは違うな。",""
"420045","3435921409","","何？",""
"420046","3435921409","","どんな事情があったにせよ、
その時交わした思いが本当なら
その約束は今も生きている。",""
"420047","3435921409","","……たとえ、目の前の現実に
惑うことが時にあろうとも、な。",""
"420048","3435921409","","……？",""
"420049","3435921409","","ふん……くだらねえ。",""
"420050","3435921409","","約束……そんなもの
今更……",""
"420051","3435921409","","……ねえ、リオンさん。",""
"420052","3435921409","","何だ。",""
"420053","3435921409","","リオンさんは前に、父さんのこと
裏切り者だって言ったけど……",""
"420054","3435921409","","本当は、父さんのことを信じてるの？",""
"420055","3435921409","","……なぜそう思う。",""
"420056","3435921409","","あはは、理由はないんだ。
ただ、なんとなく……父さんのこと
言ってるのかなって気がしただけ。",""
"420057","3435921409","","アッシュさん……また会えるかな。
すごく悲しい目をしてた……",""
"420058","3435921409","","……大切な人を亡くして、自分が
一人ぼっちみたいな気持ちに
なっちゃったのかもしれない。",""
"420059","3435921409","","会えたら話しかけてやればいい。
あいつもおまえの大好きな
『英雄』だからな。",""
"420060","3435921409","","しかも、前大会シグルスだ。",""
"420061","3435921409","","えっ、そうなの!?
もしかして、すごい人と
話してたの、オレ!?",""
"420062","3435921409","","……って、も～～～
置いてかないでよ、リオンさんー!!",""
"420100","3435921409","","あれっ。あそこにいるのって……",""
"420101","3435921409","","何だ。
またおまえたちか。",""
"420102","3435921409","","何だとはまたご挨拶だな。",""
"420103","3435921409","","あの……アッシュさんっ！",""
"420104","3435921409","","っ！　……いきなり
何なんだ。おまえは！",""
"420105","3435921409","","あっ……ご、ごめんなさい。",""
"420106","3435921409","","あの……アッシュさんって
英雄なんですよね？
リオンさんから聞きました。",""
"420107","3435921409","","鮮血のアッシュ……",""
"420108","3435921409","","そう言われるほどの使い手で
新帝国（ニーズホッグ）の政治を
立て直すと言われた人だったって。",""
"420109","3435921409","","……昔の話だ。",""
"420110","3435921409","","オレ！　父さんが英雄スタンで！
父さんみたいな英雄になりたいんです!!",""
"420111","3435921409","","だから……オレと勝負して下さい!!",""
"420112","3435921409","","おい、カイル！",""
"420113","3435921409","","同じ英雄といわれたアッシュさんと
戦えば、自分の力がハッキリ分かると
思うんです。",""
"420114","3435921409","","オレが、英雄になれるかどうかが……",""
"420115","3435921409","","カイル、馬鹿なことを言うな。
大体……",""
"420116","3435921409","","良いだろう。",""
"420117","3435921409","","……っ!?",""
"420118","3435921409","","本当!?　アッシュさんっ。",""
"420119","3435921409","","ありがとう!!",""
"420120","3435921409","","馬鹿が。礼を言うのは俺に
勝ってからにするんだな。",""
"420121","3435921409","","……それと、一つ条件がある。
この勝負に負けたら
シグルスを降りろ。すぐにだ。",""
"420122","3435921409","","英雄になるなどと
くだらねえ戯言、
二度と口にするんじゃねえ。",""
"420123","3435921409","","うん……",""
"420124","3435921409","","分かったよ！",""
"420125","3435921409","","……どうなっても
知らないからな、僕は。",""
"420126","3435921409","","大丈夫だよ、リオンさん！
オレは絶対に、負けない!!",""
"420127","3435921409","","だから、見てて!!",""
"420128","3435921409","","ふん。子犬野郎が大口叩くな！
来いよ。現実ってものを教えてやる!!",""
"420129","3435921409","","はあはあ……やったか!?",""
"420130","3435921409","","いや……まだだ！",""
"420131","3435921409","","悪くはない……が、まだ詰めが甘いな。
英雄の息子といえど、所詮この程度か。",""
"420132","3435921409","","……っ！
ま、まだだ！　もう一回!!",""
"420133","3435921409","","何度やっても同じだ。諦めろ！",""
"420134","3435921409","","先の知れた未来のために努力するのは
ただの馬鹿だ。いい加減そのことに
気が付きやがれ！",""
"420135","3435921409","","……っ!!
先の分かってる未来なんて……ないっ！",""
"420136","3435921409","","オレは……自分で自分の未来を
切り開くんだ。オレだけじゃない、きっと
誰だってそうして、自分自身と戦ってる。",""
"420137","3435921409","","アッシュさんだってそうでしょう？
大切な約束……大切だった人のために
未来を諦めていないよねっ？",""
"420138","3435921409","","だったら……オレだって同じだよっ!!",""
"420139","3435921409","","っ！　重い……!?",""
"420140","3435921409","","こいつ……本気で
信じてるっていうのか……",""
"420141","3435921409","","自分の……可能性を……っ！",""
"420142","3435921409","","そこまでだ。
アッシュ、もういいだろう。",""
"420143","3435921409","","……ったく。まさかここまで
筋金入りの馬鹿だったとは、な……",""
"420144","3435921409","","……はあはあ……アッシュさん、
オレ……シグルスを……！",""
"420145","3435921409","","カイル。この戦い、途中で挫折したり
するんじゃねえぞ。",""
"420146","3435921409","","諦めたくねえ願いなら、最後まで
貫いてあがけ。",""
"420147","3435921409","","……それが、シグルスとしての務めだ。
いいな？",""
"420148","3435921409","","……!!　アッシュさん……",""
"420149","3435921409","","うん、オレ、頑張るよ！
だから。",""
"420150","3435921409","","アッシュさんも頑張って!!",""
"420151","3435921409","","……ッ！",""
"420152","3435921409","","ばっ……馬鹿野郎！
誰に向かって言ってやがる！",""
"420153","3435921409","","おまえ以外に誰がいる。",""
